product,start,end,paired_samples,duration_hours,max_spread_degC,sustained
PNOR_2022S2_HOBO_QLF,2022-04-21 12:11:42,2022-04-21 12:11:42,1,0.0,0.593,False
PNOR_2022S2_HOBO_QLF,2022-04-22 12:11:42,2022-04-22 12:11:42,1,0.0,0.5939999999999976,False
PNOR_2022S2_HOBO_QLF,2022-04-24 12:11:42,2022-04-24 12:11:42,1,0.0,0.5949999999999989,False
PNOR_2024S1_HOBO_QLF,2023-10-22 10:39:42,2023-10-22 10:39:42,1,0.0,0.6879999999999988,False
PNOR_2024S1_HOBO_QLF,2023-10-23 10:39:42,2023-10-23 12:39:42,2,2.0,0.6890000000000001,False
PNOR_2024S1_HOBO_QLF,2023-11-29 02:39:42,2023-11-30 06:39:42,15,28.0,0.7829999999999977,True
PNOR_2024S1_HOBO_QLF,2023-11-30 12:39:42,2024-03-15 22:39:42,1278,2554.0,6.911999999999999,True
PNOR_2024S2_HOBO_QLF,2024-03-16 10:22:48,2024-03-16 10:22:48,1,0.0,0.5960000000000001,False
PNOR_2024S2_HOBO_QLF,2024-03-17 10:22:48,2024-03-17 10:22:48,1,0.0,0.597999999999999,False
PNOR_2025S2_HOBO_QLF,2025-03-27 09:12:46,2025-03-27 09:12:46,1,0.0,0.6989999999999981,False
PNOR_2025S2_HOBO_QLF,2025-03-28 01:12:46,2025-03-28 01:12:46,1,0.0,0.5949999999999989,False
PNOR_2025S2_HOBO_QLF,2025-03-28 17:12:46,2025-03-28 23:12:46,4,6.0,0.5970000000000013,False
PNOR_2025S2_HOBO_QLF,2025-03-29 05:12:46,2025-03-29 11:12:46,4,6.0,0.8989999999999974,False
PNOR_2025S2_HOBO_QLF,2025-03-30 03:12:46,2025-03-30 03:12:46,1,0.0,0.5950000000000024,False
PNOR_2025S2_HOBO_QLF,2025-03-30 07:12:46,2025-03-30 09:12:46,2,2.0,0.7989999999999995,False
PNOR_2025S2_HOBO_QLF,2025-03-31 07:12:46,2025-03-31 09:12:46,2,2.0,0.6980000000000004,False
PNOR_2025S2_HOBO_QLF,2025-04-01 09:12:46,2025-04-01 09:12:46,1,0.0,0.5990000000000002,False
PNOR_2025S2_HOBO_QLF,2025-04-02 09:12:46,2025-04-02 09:12:46,1,0.0,0.6989999999999981,False
PNOR_2025S2_HOBO_QLF,2025-04-03 09:12:46,2025-04-03 09:12:46,1,0.0,0.5990000000000002,False
PNOR_2025S2_HOBO_QLF,2025-04-04 09:12:46,2025-04-04 09:12:46,1,0.0,0.5990000000000002,False
PNOR_2025S2_HOBO_QLF,2025-04-05 09:12:46,2025-04-05 09:12:46,1,0.0,0.597999999999999,False
PNOR_2025S2_HOBO_QLF,2025-04-06 09:12:46,2025-04-06 09:12:46,1,0.0,0.6969999999999992,False
PNOR_2025S2_HOBO_QLF,2025-04-07 07:12:46,2025-04-07 09:12:46,2,2.0,0.6980000000000004,False
PNOR_2025S2_HOBO_QLF,2025-04-08 07:12:46,2025-04-08 07:12:46,1,0.0,0.5950000000000024,False
PNOR_2025S2_HOBO_QLF,2025-04-09 09:12:46,2025-04-09 09:12:46,1,0.0,0.7950000000000017,False
PNOR_2025S2_HOBO_QLF,2025-04-10 07:12:46,2025-04-10 09:12:46,2,2.0,0.7970000000000006,False
PNOR_2025S2_HOBO_QLF,2025-04-12 07:12:46,2025-04-12 09:12:46,2,2.0,0.7970000000000006,False
PNOR_2025S2_HOBO_QLF,2025-04-12 23:12:46,2025-04-13 01:12:46,2,2.0,0.5950000000000024,False
PNOR_2025S2_HOBO_QLF,2025-04-13 07:12:46,2025-04-13 09:12:46,2,2.0,0.7970000000000006,False
PNOR_2025S2_HOBO_QLF,2025-04-13 17:12:46,2025-04-13 17:12:46,1,0.0,0.5969999999999978,False
PNOR_2025S2_HOBO_QLF,2025-04-13 23:12:46,2025-04-13 23:12:46,1,0.0,0.5960000000000001,False
PNOR_2025S2_HOBO_QLF,2025-04-14 07:12:46,2025-04-14 09:12:46,2,2.0,0.8969999999999985,False
PNOR_2025S2_HOBO_QLF,2025-04-14 15:12:46,2025-04-14 15:12:46,1,0.0,0.5030000000000001,False
PNOR_2025S2_HOBO_QLF,2025-04-15 03:12:46,2025-04-15 03:12:46,1,0.0,0.5970000000000013,False
PNOR_2025S2_HOBO_QLF,2025-04-15 07:12:46,2025-04-15 07:12:46,1,0.0,0.5960000000000001,False
PNOR_2025S2_HOBO_QLF,2025-04-15 11:12:46,2025-04-15 11:12:46,1,0.0,0.597999999999999,False
PNOR_2025S2_HOBO_QLF,2025-04-16 09:12:46,2025-04-16 11:12:46,2,2.0,0.5970000000000013,False
PNOR_2025S2_HOBO_QLF,2025-04-16 19:12:46,2025-04-16 19:12:46,1,0.0,0.5970000000000013,False
PNOR_2025S2_HOBO_QLF,2025-04-16 23:12:46,2025-04-16 23:12:46,1,0.0,0.5960000000000001,False
PNOR_2025S2_HOBO_QLF,2025-04-17 07:12:46,2025-04-17 07:12:46,1,0.0,0.5950000000000024,False
PNOR_2025S2_HOBO_QLF,2025-04-17 11:12:46,2025-04-17 11:12:46,1,0.0,0.5960000000000001,False
PNOR_2025S2_HOBO_QLF,2025-04-18 07:12:46,2025-04-18 09:12:46,2,2.0,0.5950000000000024,False
PNOR_2025S2_HOBO_QLF,2025-04-18 17:12:46,2025-04-18 17:12:46,1,0.0,0.5950000000000024,False
PNOR_2025S2_HOBO_QLF,2025-04-18 21:12:46,2025-04-18 21:12:46,1,0.0,0.5950000000000024,False
PNOR_2025S2_HOBO_QLF,2025-04-19 03:12:46,2025-04-19 07:12:46,3,4.0,0.5950000000000024,False
PNOR_2025S2_HOBO_QLF,2025-04-19 11:12:46,2025-04-19 11:12:46,1,0.0,0.5960000000000001,False
PNOR_2025S2_HOBO_QLF,2025-04-19 15:12:46,2025-04-19 15:12:46,1,0.0,0.5960000000000001,False
PNOR_2025S2_HOBO_QLF,2025-04-19 19:12:46,2025-04-26 21:12:46,86,170.0,0.8949999999999996,True
PNOR_2025S2_HOBO_QLF,2025-04-27 01:12:46,2025-04-27 01:12:46,1,0.0,0.5949999999999989,False
PNOR_2025S2_HOBO_QLF,2025-04-27 05:12:46,2025-04-27 11:12:46,4,6.0,0.6940000000000026,False
PNOR_2025S2_HOBO_QLF,2025-04-27 15:12:46,2025-04-27 17:12:46,2,2.0,0.5970000000000013,False
PNOR_2025S2_HOBO_QLF,2025-04-28 07:12:46,2025-04-28 07:12:46,1,0.0,0.5950000000000024,False
PNOR_2025S2_HOBO_QLF,2025-08-22 03:12:46,2025-08-22 03:12:46,1,0.0,0.5799999999999983,False
PNOR_2025S2_HOBO_QLF,2025-08-22 09:12:46,2025-08-22 09:12:46,1,0.0,0.5809999999999995,False
PNOR_2025S2_HOBO_QLF,2025-08-22 13:12:46,2025-08-22 13:12:46,1,0.0,0.5820000000000007,False
PNOR_2025S2_HOBO_QLF,2025-08-22 19:12:46,2025-08-22 19:12:46,1,0.0,0.5820000000000007,False
PNOR_2025S2_HOBO_QLF,2025-08-23 11:12:46,2025-08-23 11:12:46,1,0.0,0.5829999999999984,False
PNOR_2025S2_HOBO_QLF,2025-08-23 21:12:46,2025-08-23 21:12:46,1,0.0,0.5820000000000007,False
PNOR_2025S2_HOBO_QLF,2025-08-24 09:12:46,2025-08-24 09:12:46,1,0.0,0.5820000000000007,False
PNOR_2025S2_HOBO_QLF,2025-08-24 23:12:46,2025-08-24 23:12:46,1,0.0,0.5820000000000007,False
PNOR_2025S2_HOBO_QLF,2025-08-25 05:12:46,2025-08-25 05:12:46,1,0.0,0.5820000000000007,False
PNOR_2025S2_HOBO_QLF,2025-08-25 09:12:46,2025-08-25 11:12:46,2,2.0,0.6789999999999985,False
PNOR_2025S2_HOBO_QLF,2025-08-25 23:12:46,2025-08-26 13:12:46,8,14.0,0.5850000000000009,False
PNOR_2025S2_HOBO_QLF,2025-08-26 19:12:46,2025-08-26 19:12:46,1,0.0,0.583000000000002,False
PNOR_2025S2_HOBO_QLF,2025-08-27 03:12:46,2025-08-27 03:12:46,1,0.0,0.6789999999999985,False
PNOR_2025S2_HOBO_QLF,2025-08-27 09:12:46,2025-08-27 13:12:46,3,4.0,0.5839999999999996,False
PNOR_2025S2_HOBO_QLF,2025-08-27 17:12:46,2025-08-27 23:12:46,4,6.0,0.5839999999999996,False
PNOR_2025S2_HOBO_QLF,2025-08-28 03:12:46,2025-08-28 23:12:46,11,20.0,0.6820000000000022,False
PNOR_2025S2_HOBO_QLF,2025-08-29 03:12:46,2025-08-29 03:12:46,1,0.0,0.5829999999999984,False
PNOR_2025S2_HOBO_QLF,2025-08-29 07:12:46,2025-08-30 01:12:46,10,18.0,0.6820000000000022,False
PNOR_2025S2_HOBO_QLF,2025-08-30 05:12:46,2025-09-19 09:12:46,243,484.0,0.8810000000000002,True
PNOR_2025S2_HOBO_QLF,2025-09-19 17:12:46,2025-09-19 23:12:46,4,6.0,0.6739999999999995,False
PNOR_2025S2_HOBO_QLF,2025-09-20 09:12:46,2025-09-20 09:12:46,1,0.0,0.5820000000000007,False
PNOR_2025S2_HOBO_QLF,2025-09-20 15:12:46,2025-09-21 09:12:46,10,18.0,0.7799999999999976,False
PNOR_2025S2_HOBO_QLF,2025-09-21 13:12:46,2025-09-21 13:12:46,1,0.0,0.5899999999999999,False
PNOR_2026S1_HOBO_QLF,2025-09-19 07:23:41,2025-09-19 08:23:41,2,1.0,0.5859999999999985,False
PNOR_2026S1_HOBO_QLF,2025-10-20 19:23:41,2025-10-20 22:23:41,4,3.0,0.5810000000000031,False
PNOR_2026S1_HOBO_QLF,2025-10-21 01:23:41,2025-12-09 12:23:41,1188,1187.0,1.468,True
PNOR_2026S1_HOBO_QLF,2025-12-09 14:23:41,2025-12-10 06:23:41,17,16.0,0.977999999999998,False
PNOR_2026S1_HOBO_QLF,2025-12-11 04:23:41,2025-12-13 08:23:41,53,52.0,1.561,True
PNOR_2026S1_HOBO_QLF,2025-12-13 10:23:41,2025-12-16 01:23:41,64,63.0,1.565999999999999,True
PNOR_2026S1_HOBO_QLF,2025-12-16 19:23:41,2025-12-17 09:23:41,15,14.0,1.068999999999999,False
PNOR_2026S1_HOBO_QLF,2025-12-17 11:23:41,2025-12-20 10:23:41,72,71.0,1.5600000000000025,True
PNOR_2026S1_HOBO_QLF,2025-12-20 12:23:41,2025-12-21 09:23:41,22,21.0,0.9770000000000004,False
PNOR_2026S1_HOBO_QLF,2025-12-21 11:23:41,2025-12-22 11:23:41,25,24.0,1.6620000000000026,True
PNOR_2026S1_HOBO_QLF,2025-12-22 13:23:41,2025-12-24 07:23:41,43,42.0,1.465,True
PNOR_2026S1_HOBO_QLF,2025-12-24 15:23:41,2025-12-25 09:23:41,19,18.0,1.269000000000002,False
PNOR_2026S1_HOBO_QLF,2025-12-25 13:23:41,2025-12-26 09:23:41,21,20.0,0.8809999999999967,False
PNOR_2026S1_HOBO_QLF,2025-12-26 12:23:41,2025-12-30 08:23:41,93,92.0,1.8619999999999983,True
PNOR_2026S1_HOBO_QLF,2025-12-30 12:23:41,2025-12-30 12:23:41,1,0.0,0.5899999999999999,False
PNOR_2026S1_HOBO_QLF,2025-12-30 19:23:41,2025-12-31 07:23:41,13,12.0,0.9830000000000004,False
PNOR_2026S1_HOBO_QLF,2025-12-31 11:23:41,2025-12-31 16:23:41,6,5.0,0.9819999999999992,False
PNOR_2026S1_HOBO_QLF,2025-12-31 19:23:41,2026-01-01 05:23:41,11,10.0,0.9830000000000004,False
PNOR_2026S1_HOBO_QLF,2026-01-01 14:23:41,2026-01-01 14:23:41,1,0.0,0.5879999999999974,False
PNOR_2026S1_HOBO_QLF,2026-01-01 21:23:41,2026-01-01 21:23:41,1,0.0,0.5869999999999997,False
PNOR_2026S1_HOBO_QLF,2026-01-02 01:23:41,2026-01-02 03:23:41,3,2.0,0.6829999999999998,False
PNOR_2026S1_HOBO_QLF,2026-01-02 14:23:41,2026-01-02 14:23:41,1,0.0,0.5859999999999985,False
PNOR_2026S1_HOBO_QLF,2026-01-02 20:23:41,2026-01-04 05:23:41,34,33.0,1.269000000000002,True
PNOR_2026S1_HOBO_QLF,2026-01-04 13:23:41,2026-01-06 11:23:41,47,46.0,1.6620000000000026,True
PNOR_2026S1_HOBO_QLF,2026-01-06 13:23:41,2026-01-08 12:23:41,48,47.0,1.7679999999999971,True
PNOR_2026S1_HOBO_QLF,2026-01-08 17:23:41,2026-01-11 10:23:41,66,65.0,1.3739999999999988,True
PNOR_2026S1_HOBO_QLF,2026-01-11 12:23:41,2026-01-12 11:23:41,24,23.0,0.8859999999999992,False
PNOR_2026S1_HOBO_QLF,2026-01-12 16:23:41,2026-01-12 16:23:41,1,0.0,0.5899999999999999,False
PNOR_2026S1_HOBO_QLF,2026-01-12 18:23:41,2026-01-12 21:23:41,4,3.0,0.7859999999999978,False
PNOR_2026S1_HOBO_QLF,2026-01-13 14:23:41,2026-01-14 07:23:41,18,17.0,1.2749999999999986,False
PNOR_2026S1_HOBO_QLF,2026-01-14 12:23:41,2026-01-16 08:23:41,45,44.0,1.376999999999999,True
PNOR_2026S1_HOBO_QLF,2026-01-16 12:23:41,2026-01-17 09:23:41,22,21.0,1.4820000000000029,False
PNOR_2026S1_HOBO_QLF,2026-01-17 13:23:41,2026-01-18 07:23:41,19,18.0,1.285,False
PNOR_2026S1_HOBO_QLF,2026-01-19 22:23:41,2026-01-19 23:23:41,2,1.0,0.5889999999999986,False
PNOR_2026S1_HOBO_QLF,2026-01-20 14:23:41,2026-01-21 09:23:41,20,19.0,0.9830000000000004,False
PNOR_2026S1_HOBO_QLF,2026-01-21 15:23:41,2026-01-22 08:23:41,18,17.0,0.884999999999998,False
PNOR_2026S1_HOBO_QLF,2026-01-22 15:23:41,2026-01-23 08:23:41,18,17.0,0.7880000000000003,False
PNOR_2026S1_HOBO_QLF,2026-01-23 15:23:41,2026-01-24 08:23:41,18,17.0,1.4789999999999992,False
PNOR_2026S1_HOBO_QLF,2026-01-24 16:23:41,2026-01-26 08:23:41,41,40.0,1.088000000000001,True
PNOR_2026S1_HOBO_QLF,2026-01-26 18:23:41,2026-01-27 07:23:41,14,13.0,0.8910000000000018,False
PNOR_2026S1_HOBO_QLF,2026-01-27 14:23:41,2026-01-28 06:23:41,17,16.0,1.0920000000000023,False
PNOR_2026S1_HOBO_QLF,2026-01-28 18:23:41,2026-01-29 00:23:41,7,6.0,0.7930000000000028,False
PNOR_2026S1_HOBO_QLF,2026-01-29 03:23:41,2026-01-29 03:23:41,1,0.0,0.5919999999999987,False
PNOR_2026S1_HOBO_QLF,2026-01-29 05:23:41,2026-01-29 06:23:41,2,1.0,0.5909999999999975,False
PNOR_2026S1_HOBO_QLF,2026-01-29 20:23:41,2026-01-29 23:23:41,4,3.0,0.8889999999999993,False
PNOR_2026S1_HOBO_QLF,2026-01-30 21:23:41,2026-01-30 21:23:41,1,0.0,0.5909999999999975,False
PNOR_2026S1_HOBO_QLF,2026-01-31 01:23:41,2026-01-31 07:23:41,7,6.0,0.6879999999999988,False
PNOR_2026S1_HOBO_QLF,2026-01-31 14:23:41,2026-01-31 14:23:41,1,0.0,0.6899999999999977,False
PNOR_2026S1_HOBO_QLF,2026-01-31 16:23:41,2026-01-31 17:23:41,2,1.0,0.5919999999999987,False
PNOR_2026S1_HOBO_QLF,2026-01-31 19:23:41,2026-02-01 00:23:41,6,5.0,0.786999999999999,False
PNOR_2026S1_HOBO_QLF,2026-02-01 14:23:41,2026-02-01 16:23:41,3,2.0,0.7880000000000003,False
PNOR_2026S1_HOBO_QLF,2026-02-01 21:23:41,2026-02-02 02:23:41,6,5.0,0.884999999999998,False
PNOR_2026S1_HOBO_QLF,2026-02-02 13:23:41,2026-02-02 18:23:41,6,5.0,0.8870000000000005,False
PNOR_2026S1_HOBO_QLF,2026-02-02 20:23:41,2026-02-03 07:23:41,12,11.0,0.884999999999998,False
PNOR_2026S1_HOBO_QLF,2026-02-03 13:23:41,2026-02-04 05:23:41,17,16.0,0.9869999999999984,False
PNOR_2026S1_HOBO_QLF,2026-02-04 14:23:41,2026-02-04 20:23:41,7,6.0,0.7899999999999991,False
PNOR_2026S1_HOBO_QLF,2026-02-04 22:23:41,2026-02-05 03:23:41,6,5.0,0.6890000000000001,False
PNOR_2026S1_HOBO_QLF,2026-02-05 05:23:41,2026-02-05 05:23:41,1,0.0,0.5899999999999999,False
PNOR_2026S1_HOBO_QLF,2026-02-05 18:23:41,2026-02-05 19:23:41,2,1.0,0.6890000000000001,False
PNOR_2026S1_HOBO_QLF,2026-02-06 01:23:41,2026-02-06 04:23:41,4,3.0,0.5899999999999999,False
PNOR_2026S1_HOBO_QLF,2026-02-06 06:23:41,2026-02-06 06:23:41,1,0.0,0.5889999999999986,False
PNOR_2026S1_HOBO_QLF,2026-02-06 18:23:41,2026-02-06 18:23:41,1,0.0,0.5910000000000011,False
PNOR_2026S1_HOBO_QLF,2026-02-08 16:23:41,2026-02-08 16:23:41,1,0.0,0.5889999999999986,False
PNOR_2026S1_HOBO_QLF,2026-02-08 18:23:41,2026-02-08 19:23:41,2,1.0,0.5879999999999974,False
PNOR_2026S1_HOBO_QLF,2026-02-09 00:23:41,2026-02-09 04:23:41,5,4.0,0.6829999999999998,False
PNOR_2026S1_HOBO_QLF,2026-02-09 17:23:41,2026-02-10 09:23:41,17,16.0,1.3729999999999976,False
PNOR_2026S1_HOBO_QLF,2026-02-10 15:23:41,2026-02-11 03:23:41,13,12.0,1.0809999999999995,False
PNOR_2026S1_HOBO_QLF,2026-02-11 05:23:41,2026-02-11 05:23:41,1,0.0,0.5869999999999997,False
PNOR_2026S1_HOBO_QLF,2026-02-11 20:23:41,2026-02-11 21:23:41,2,1.0,0.6890000000000001,False
PNOR_2026S1_HOBO_QLF,2026-02-12 01:23:41,2026-02-12 04:23:41,4,3.0,0.6849999999999987,False
PNOR_2026S1_HOBO_QLF,2026-02-12 22:23:41,2026-02-12 22:23:41,1,0.0,0.5889999999999986,False
PNOR_2026S1_HOBO_QLF,2026-02-13 00:23:41,2026-02-13 02:23:41,3,2.0,0.7839999999999989,False
PNOR_2026S1_HOBO_QLF,2026-02-13 13:23:41,2026-02-13 18:23:41,6,5.0,0.8840000000000003,False
PNOR_2026S1_HOBO_QLF,2026-02-13 21:23:41,2026-02-13 21:23:41,1,0.0,0.5890000000000022,False
PNOR_2026S1_HOBO_QLF,2026-02-14 00:23:41,2026-02-14 00:23:41,1,0.0,0.5879999999999974,False
PNOR_2026S1_HOBO_QLF,2026-02-14 02:23:41,2026-02-14 03:23:41,2,1.0,0.5869999999999997,False
PNOR_2026S1_HOBO_QLF,2026-02-14 15:23:41,2026-02-14 16:23:41,2,1.0,0.5889999999999986,False
PNOR_2026S1_HOBO_QLF,2026-02-15 13:23:41,2026-02-16 06:23:41,18,17.0,0.9819999999999992,False
PNOR_2026S1_HOBO_QLF,2026-02-16 14:23:41,2026-02-16 17:23:41,4,3.0,0.8859999999999992,False
PNOR_2026S1_HOBO_QLF,2026-02-16 19:23:41,2026-02-17 06:23:41,12,11.0,0.7860000000000014,False
PNOR_2026S1_HOBO_QLF,2026-02-17 14:23:41,2026-02-18 02:23:41,13,12.0,1.0850000000000009,False
PNOR_2026S1_HOBO_QLF,2026-02-18 17:23:41,2026-02-18 18:23:41,2,1.0,0.6890000000000001,False
PNOR_2026S1_HOBO_QLF,2026-02-19 00:23:41,2026-02-19 02:23:41,3,2.0,0.6879999999999988,False
PNOR_2026S1_HOBO_QLF,2026-02-19 15:23:41,2026-02-19 20:23:41,6,5.0,0.9860000000000008,False
PNOR_2026S1_HOBO_QLF,2026-02-19 23:23:41,2026-02-20 07:23:41,9,8.0,0.8840000000000003,False
PNOR_2026S1_HOBO_QLF,2026-02-20 15:23:41,2026-02-20 20:23:41,6,5.0,0.8859999999999992,False
PNOR_2026S1_HOBO_QLF,2026-02-21 01:23:41,2026-02-21 02:23:41,2,1.0,0.5899999999999999,False
PNOR_2026S1_HOBO_QLF,2026-02-21 05:23:41,2026-02-21 05:23:41,1,0.0,0.5889999999999986,False
PNOR_2026S1_HOBO_QLF,2026-02-21 17:23:41,2026-02-21 21:23:41,5,4.0,0.7880000000000003,False
PNOR_2026S1_HOBO_QLF,2026-02-22 02:23:41,2026-02-22 04:23:41,3,2.0,0.5899999999999999,False
PNOR_2026S1_HOBO_QLF,2026-02-22 15:23:41,2026-02-22 22:23:41,8,7.0,0.8870000000000005,False
PNOR_2026S1_HOBO_QLF,2026-02-23 01:23:41,2026-02-23 07:23:41,7,6.0,0.6879999999999988,False
PNOR_2026S1_HOBO_QLF,2026-02-23 15:23:41,2026-02-24 07:23:41,17,16.0,1.1849999999999987,False
PNOR_2026S1_HOBO_QLF,2026-02-26 02:23:41,2026-02-26 02:23:41,1,0.0,0.5890000000000022,False
PNOR_2026S1_HOBO_QLF,2026-02-26 04:23:41,2026-02-26 18:23:41,15,14.0,1.372,False
PNOR_2026S1_HOBO_QLF,2026-02-26 20:23:41,2026-02-27 00:23:41,5,4.0,0.5859999999999985,False
PNOR_2026S1_HOBO_QLF,2026-02-28 15:23:41,2026-02-28 15:23:41,1,0.0,0.5829999999999984,False
PNOR_2026S1_HOBO_QLF,2026-02-28 18:23:41,2026-03-02 09:23:41,40,39.0,1.3649999999999984,True
PNOR_2026S1_HOBO_QLF,2026-03-02 11:23:41,2026-03-02 11:23:41,1,0.0,0.5859999999999985,False
PNOR_2026S1_HOBO_QLF,2026-03-02 13:23:41,2026-03-03 00:23:41,12,11.0,0.7809999999999988,False
PNOR_2026S1_HOBO_QLF,2026-03-03 02:23:41,2026-03-03 02:23:41,1,0.0,0.5859999999999985,False
PNOR_2026S1_HOBO_QLF,2026-03-03 05:23:41,2026-03-03 06:23:41,2,1.0,0.5859999999999985,False
PNOR_2026S1_HOBO_QLF,2026-03-03 15:23:41,2026-03-03 15:23:41,1,0.0,0.5869999999999997,False
PNOR_2026S1_HOBO_QLF,2026-03-03 23:23:41,2026-03-04 01:23:41,3,2.0,0.5859999999999985,False
PNOR_2026S1_HOBO_QLF,2026-03-04 15:23:41,2026-03-04 20:23:41,6,5.0,0.6849999999999987,False
PNOR_2026S1_HOBO_QLF,2026-03-04 23:23:41,2026-03-04 23:23:41,1,0.0,0.5869999999999997,False
PNOR_2026S1_HOBO_QLF,2026-03-05 04:23:41,2026-03-05 07:23:41,4,3.0,0.5869999999999997,False
PNOR_2026S1_HOBO_QLF,2026-03-05 14:23:41,2026-03-06 07:23:41,18,17.0,1.1769999999999996,False
PNOR_2026S1_HOBO_QLF,2026-03-06 13:23:41,2026-03-06 16:23:41,4,3.0,0.7859999999999978,False
PNOR_2026S1_HOBO_QLF,2026-03-06 19:23:41,2026-03-07 06:23:41,12,11.0,0.884999999999998,False
PNOR_2026S1_HOBO_QLF,2026-03-07 14:23:41,2026-03-07 15:23:41,2,1.0,0.786999999999999,False
PNOR_2026S1_HOBO_QLF,2026-03-07 17:23:41,2026-03-07 19:23:41,3,2.0,0.5919999999999987,False
PNOR_2026S1_HOBO_QLF,2026-03-07 23:23:41,2026-03-08 07:23:41,9,8.0,0.7860000000000014,False
PNOR_2026S1_HOBO_QLF,2026-03-08 22:23:41,2026-03-09 00:23:41,3,2.0,0.9860000000000008,False
PNOR_2026S1_HOBO_QLF,2026-03-09 04:23:41,2026-03-09 06:23:41,3,2.0,0.786999999999999,False
PNOR_2026S1_HOBO_QLF,2026-03-09 14:23:41,2026-03-09 18:23:41,5,4.0,0.7880000000000003,False
PNOR_2026S1_HOBO_QLF,2026-03-10 00:23:41,2026-03-10 00:23:41,1,0.0,0.6890000000000001,False
PNOR_2026S1_HOBO_QLF,2026-03-10 04:23:41,2026-03-10 04:23:41,1,0.0,0.5899999999999999,False
PNOR_2026S1_HOBO_QLF,2026-03-10 15:23:41,2026-03-10 15:23:41,1,0.0,0.5909999999999975,False
PNOR_2026S1_HOBO_QLF,2026-03-10 17:23:41,2026-03-10 20:23:41,4,3.0,0.6890000000000001,False
PNOR_2026S1_HOBO_QLF,2026-03-11 02:23:41,2026-03-11 03:23:41,2,1.0,0.5910000000000011,False
PNOR_2026S1_HOBO_QLF,2026-03-11 13:23:41,2026-03-12 06:23:41,18,17.0,1.1849999999999987,False
PNOR_2026S1_HOBO_QLF,2026-03-13 19:23:41,2026-03-13 19:23:41,1,0.0,0.5899999999999999,False
PNOR_2026S1_HOBO_QLF,2026-03-13 21:23:41,2026-03-13 21:23:41,1,0.0,0.5899999999999999,False
RODORASO_2024S1_HOBO_QLF,2023-10-21 01:50:21,2023-10-21 01:50:21,1,0.0,1.652000000000001,False
RODORASO_2024S1_HOBO_QLF,2024-03-17 15:50:21,2024-03-17 16:50:21,2,1.0,0.8000000000000007,False
RODORASO_2025S1_HOBO_QLF,2024-10-27 13:30:09,2024-10-27 13:30:09,1,0.0,0.5850000000000009,False
RODORASO_2025S1_HOBO_QLF,2024-11-03 02:30:09,2024-11-03 10:30:09,5,8.0,0.5890000000000022,False
RODORASO_2025S1_HOBO_QLF,2024-11-03 16:30:09,2024-11-03 16:30:09,1,0.0,0.5890000000000022,False
RODORASO_2025S1_HOBO_QLF,2024-11-05 00:30:09,2024-11-05 02:30:09,2,2.0,0.5869999999999997,False
RODORASO_2025S1_HOBO_QLF,2024-11-06 08:30:09,2024-11-06 08:30:09,1,0.0,0.5869999999999997,False
RODORASO_2025S1_HOBO_QLF,2024-11-07 08:30:09,2024-11-07 12:30:09,3,4.0,0.5869999999999997,False
RODORASO_2025S1_HOBO_QLF,2024-11-08 10:30:09,2024-11-08 12:30:09,2,2.0,0.5859999999999985,False
RODORASO_2025S1_HOBO_QLF,2024-11-10 04:30:09,2024-11-10 06:30:09,2,2.0,0.5839999999999996,False
RODORASO_2025S1_HOBO_QLF,2024-11-11 04:30:09,2024-11-11 04:30:09,1,0.0,0.5859999999999985,False
RODORASO_2025S1_HOBO_QLF,2024-11-11 10:30:09,2024-11-11 14:30:09,3,4.0,0.684000000000001,False
RODORASO_2025S1_HOBO_QLF,2024-11-12 00:30:09,2024-11-12 00:30:09,1,0.0,0.5850000000000009,False
RODORASO_2025S1_HOBO_QLF,2024-11-12 14:30:09,2024-11-12 18:30:09,3,4.0,0.588000000000001,False
RODORASO_2025S1_HOBO_QLF,2024-11-12 22:30:09,2024-11-12 22:30:09,1,0.0,0.5869999999999997,False
RODORASO_2025S1_HOBO_QLF,2024-11-14 20:30:09,2024-11-14 20:30:09,1,0.0,0.5859999999999985,False
RODORASO_2025S1_HOBO_QLF,2024-11-15 02:30:09,2024-11-15 02:30:09,1,0.0,0.5839999999999996,False
RODORASO_2025S1_HOBO_QLF,2024-11-15 08:30:09,2024-11-15 08:30:09,1,0.0,0.5859999999999985,False
RODORASO_2025S1_HOBO_QLF,2024-11-15 14:30:09,2024-11-15 14:30:09,1,0.0,0.5859999999999985,False
RODORASO_2025S1_HOBO_QLF,2024-11-15 20:30:09,2024-11-15 20:30:09,1,0.0,0.5859999999999985,False
RODORASO_2025S1_HOBO_QLF,2024-11-16 14:30:09,2024-11-16 20:30:09,4,6.0,0.5859999999999985,False
RODORASO_2025S1_HOBO_QLF,2024-11-17 04:30:09,2024-11-17 04:30:09,1,0.0,0.5850000000000009,False
RODORASO_2025S1_HOBO_QLF,2024-11-17 08:30:09,2024-11-17 16:30:09,5,8.0,0.684000000000001,False
RODORASO_2025S1_HOBO_QLF,2024-11-18 04:30:09,2024-11-18 10:30:09,4,6.0,0.6829999999999998,False
RODORASO_2025S1_HOBO_QLF,2024-11-18 14:30:09,2024-11-18 16:30:09,2,2.0,0.6829999999999998,False
RODORASO_2025S1_HOBO_QLF,2024-11-19 02:30:09,2024-11-19 04:30:09,2,2.0,0.5850000000000009,False
